Age,Number of Dependents,Number of Referrals,Monthly Charge,Family_Status,Discounted_Plan,City_Frequency,Senior Citizen_True,Married_True,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Online Security_Yes,Premium Tech Support_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn_Label_Encoded,Charge_Segment,Age_Segment,City_Size_Category,City_Frequency_Category,City
75,0,0,43.3,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Small,Low,Reseda
67,0,0,57.15,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Small,Low,Sylmar
65,0,1,100.5,0,0,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Burbank
80,0,0,45.1,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Medium,Medium,North Hollywood
71,0,1,50.4,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Small,Low,Chino
70,0,0,78.95,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Small,Low,Claremont
73,0,0,93.55,0,0,285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,San Diego
78,0,1,108.85,0,0,285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,San Diego
76,0,0,84.75,0,0,285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,San Diego
73,0,0,69.95,0,0,285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,San Diego
68,0,1,81.0,0,0,285,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,San Diego
79,0,0,96.8,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Small,Low,Desert Center
67,0,0,108.15,0,0,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Escondido
69,0,1,93.2,0,0,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Fallbrook
72,0,0,70.55,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Wrightwood
75,0,1,98.5,0,0,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Moreno Valley
67,0,1,95.25,0,0,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Murrieta
72,0,1,74.4,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Nuevo
68,0,0,88.55,0,0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Irvine
68,0,0,91.3,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Corona Del Mar
75,0,1,70.1,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Midway City
74,0,1,95.25,0,0,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Newport Beach
78,0,4,100.8,0,0,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Newport Beach
66,0,2,76.45,0,0,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,Santa Ana
73,0,0,86.85,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Oak View
79,0,1,99.5,0,0,28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Santa Barbara
69,0,1,108.4,0,0,28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Santa Barbara
65,0,2,83.05,0,0,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Temecula
68,0,0,104.75,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Terra Bella
79,0,0,94.25,0,0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Temecula
80,0,0,70.15,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Bradley
77,0,3,106.35,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Nipomo
65,0,1,94.55,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Lee Vining
66,0,0,24.45,0,1,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,Low Spend (<40),Senior (55+),Medium,Medium,Palmdale
75,0,0,84.8,0,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Clovis
74,0,0,99.95,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Cutler
80,0,0,104.85,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Dunlap
74,0,0,74.2,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Fowler
70,0,0,93.85,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,South Dos Palos
76,0,3,100.7,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Tranquillity
72,0,0,89.7,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Jolon
66,0,0,96.4,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Lockwood
75,0,0,69.5,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Marina
65,0,1,85.25,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,San Lucas
79,0,0,62.7,0,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Medium,Medium,Daly City
73,0,0,105.95,0,0,104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,High Spend (>80),Senior (55+),Large,High,San Francisco
79,0,0,95.65,0,0,104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,San Francisco
70,0,1,98.9,0,0,104,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,San Francisco
71,0,0,76.05,0,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Medium,Medium,San Mateo
69,0,0,69.75,0,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Medium,Medium,Concord
70,0,0,110.45,0,0,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Hayward
71,0,1,99.25,0,0,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Napa
67,0,0,79.85,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,El Sobrante
67,0,2,80.45,0,0,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,San Rafael
69,0,0,100.8,0,0,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Novato
75,0,0,79.25,0,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Stinson Beach
67,0,0,89.5,0,0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Los Gatos
66,0,0,86.05,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Moss Landing
67,0,0,34.7,0,0,112,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Low Spend (<40),Senior (55+),Large,High,San Jose
71,0,1,60.05,0,0,112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,San Jose
74,0,1,74.3,0,0,112,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,San Jose
70,0,0,74.55,0,0,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,Stockton
76,0,1,104.9,0,0,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Angels Camp
67,0,1,74.4,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Sheep Ranch
80,0,0,69.7,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Ballico
67,0,1,98.1,0,0,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Catheys Valley
68,0,1,99.6,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Hickman
69,0,1,102.95,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Soulsbyville
80,0,0,71.0,0,0,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,Escondido
73,0,1,70.55,0,0,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,Escondido
73,0,1,69.25,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Branscomb
65,0,0,83.8,0,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Philo
73,0,0,54.45,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Point Arena
78,0,0,99.8,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Westport
68,0,0,70.25,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Gasquet
65,0,1,89.95,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Piercy
67,0,0,74.95,0,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Carmichael
70,0,0,74.4,0,0,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Medium,Medium,Citrus Heights
69,0,1,71.05,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Herald
73,0,0,30.4,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Low Spend (<40),Senior (55+),Very Small,Very Low,Newcastle
74,0,0,106.4,0,0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Roseville
78,0,0,85.55,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Applegate
77,0,1,79.65,0,0,108,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,Sacramento
70,0,0,19.45,0,1,108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Low Spend (<40),Senior (55+),Large,High,Sacramento
78,0,0,85.95,0,0,108,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Sacramento
75,0,0,59.4,0,0,108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,Sacramento
75,0,0,99.55,0,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Butte City
76,0,0,95.1,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Clipper Mills
70,0,1,81.5,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Quincy
67,0,1,36.45,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,Low Spend (<40),Senior (55+),Very Small,Very Low,Sutter
69,0,0,25.05,0,1,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Low Spend (<40),Senior (55+),Very Small,Very Low,Twain
70,0,1,55.55,0,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Adin
74,0,2,86.65,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Paskenta
77,0,0,106.75,0,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Red Bluff
66,0,1,101.35,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Doyle
70,0,0,95.45,0,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Very Small,Very Low,Sierra City
68,0,0,69.6,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Tahoe Vista
65,0,0,78.45,0,0,293,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,Los Angeles
76,0,0,84.45,0,0,285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,San Diego
73,0,0,70.15,0,0,293,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Large,High,Los Angeles
70,0,0,97.8,0,0,293,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Los Angeles
68,0,0,83.15,0,0,293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Los Angeles
77,0,0,75.45,0,0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Medium,Medium,Culver City
73,0,0,54.85,0,0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Mid Spend (40-80),Senior (55+),Medium,Medium,Culver City
71,0,1,95.1,0,0,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Gardena
69,0,1,101.9,0,0,25,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Large,High,Torrance
80,0,1,93.8,0,0,5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Small,Low,Montebello
66,0,0,104.15,0,0,17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Lakewood
79,0,0,91.4,0,0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Arcadia
80,0,0,75.35,0,0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Medium,Medium,Canoga Park
78,0,0,84.8,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Small,Low,Stevenson Ranch
67,0,1,95.05,0,0,5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Small,Low,Castaic
73,0,0,50.35,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Medium,Medium,Van Nuys
75,0,0,89.8,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,North Hollywood
67,0,0,99.45,0,0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,West Covina
75,0,0,70.2,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Campo
80,0,2,84.2,0,0,22,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Chula Vista
72,0,0,105.75,0,0,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,High Spend (>80),Senior (55+),Medium,Medium,Spring Valley
